category,subcategory,artwork_number,title,dimensions,date,edition,technique,exhibition_locations,represented_in_public_collections,local_image_path,original_image_url,source_page
Sculptures & Installations,2011-2014,,Bradford Photo AS,,2011,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/Bradford Photo AS.jpg,http://agathesorel.co.uk/sculptures_installations/2011-2014/Bradford%20Photo%20AS.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_2011-2014.htm
Sculptures & Installations,2011-2014,,Figure with Swan,,2011,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/Figure with Swan.jpg,http://agathesorel.co.uk/sculptures_installations/2011-2014/Figure%20with%20Swan.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_2011-2014.htm
Sculptures & Installations,2011-2014,,Fish1 Nehru Centre,,2011,,Sculpture,"Nehru Centre, London (Solo Exhibition, 2009)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/Fish1 Nehru Centre.jpg,http://agathesorel.co.uk/sculptures_installations/2011-2014/Fish1%20Nehru%20Centre.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_2011-2014.htm
Sculptures & Installations,1963-2006,,0.1 Dorrell Hall Studio,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/0.1_Dorrell_Hall_Studio_406d45be3.jpg,http://agathesorel.co.uk/sculptures_installations/0.1_Dorrell_Hall_Studio_406d45be3.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,0.2 Wilton Row Studio,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/0.2_Wilton_Row_Studio_406d45ce4.jpg,http://agathesorel.co.uk/sculptures_installations/0.2_Wilton_Row_Studio_406d45ce4.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,000,Space Engravings Catalogue Cover,,1963,,"Engraving, Sculpture, Space Engraving",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/000_Space_Engravings_Catalogue_Cover_406d45d35.jpg,http://agathesorel.co.uk/sculptures_installations/000_Space_Engravings_Catalogue_Cover_406d45d35.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,01 Silo 600x210x180 mm,,1968,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/01_Silo_1968_.br.600x210x180_mm_406d45e36.jpg,http://agathesorel.co.uk/sculptures_installations/01_Silo_1968_.br.600x210x180_mm_406d45e36.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,02 Silo Detail,,1968,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/02_Silo_1968_Detail_406d45f67.jpg,http://agathesorel.co.uk/sculptures_installations/02_Silo_1968_Detail_406d45f67.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,03 Helios 240x800x480 mm,,1968,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/03_Helios_1968_.br.240x800x480_mm_406d45ff8.jpg,http://agathesorel.co.uk/sculptures_installations/03_Helios_1968_.br.240x800x480_mm_406d45ff8.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,04 Helios detail,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/04_Helios_detail_406d46009.jpg,http://agathesorel.co.uk/sculptures_installations/04_Helios_detail_406d46009.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,05 Raft 600x360x170 mm,,1968,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/05_Raft_1968_.br.600x360x170_mm_406d460810.jpg,http://agathesorel.co.uk/sculptures_installations/05_Raft_1968_.br.600x360x170_mm_406d460810.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,06 Hephaistos 900x250x250 mm,,1968,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/06_Hephaistos_1968_.br.900x250x250_mm_406d460a11.jpg,http://agathesorel.co.uk/sculptures_installations/06_Hephaistos_1968_.br.900x250x250_mm_406d460a11.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,07 Aerodinamic Shapes,,1969,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/07_Aerodinamic_Shapes_1969_406d461012.jpg,http://agathesorel.co.uk/sculptures_installations/07_Aerodinamic_Shapes_1969_406d461012.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,08 Samurai 1320x550x250 mm,,1969,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/08_Samurai_1969_.br.1320x550x250_mm_406d461413.jpg,http://agathesorel.co.uk/sculptures_installations/08_Samurai_1969_.br.1320x550x250_mm_406d461413.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,09 Windows 1100x850x150 mm,,1969,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/09_Windows_1969_.br.1100x850x150_mm_406d461614.jpg,http://agathesorel.co.uk/sculptures_installations/09_Windows_1969_.br.1100x850x150_mm_406d461614.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,10 Windows,,1969,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/10_Windows_1969_406d461715.jpg,http://agathesorel.co.uk/sculptures_installations/10_Windows_1969_406d461715.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,11 Welcome Arch 1800x1120x100 mm,,1971,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/11_Welcome_Arch_1971_.br.1800x1120x100_mm_406d461e16.jpg,http://agathesorel.co.uk/sculptures_installations/11_Welcome_Arch_1971_.br.1800x1120x100_mm_406d461e16.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,12 Inner Lights 340x180x180 mm,,1972,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/12_Inner_Lights_1972_.br.340x180x180_mm_406d461f17.jpg,http://agathesorel.co.uk/sculptures_installations/12_Inner_Lights_1972_.br.340x180x180_mm_406d461f17.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,13 Line in Space 930x560x210 mm,,1974,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/13_Line_in_Space_1974_.br.930x560x210_mm_406d462118.jpg,http://agathesorel.co.uk/sculptures_installations/13_Line_in_Space_1974_.br.930x560x210_mm_406d462118.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,14 Echo Chamber 360x320x400 mm,,1974,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/14_Echo_Chamber_1974_.br.360x320x400_mm_406d462619.jpg,http://agathesorel.co.uk/sculptures_installations/14_Echo_Chamber_1974_.br.360x320x400_mm_406d462619.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,15 Step into the Future q1975 400x480x300 mm,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/15_Step_into_the_Future_q1975_.br.400x480x300_mm_406d462820.jpg,http://agathesorel.co.uk/sculptures_installations/15_Step_into_the_Future_q1975_.br.400x480x300_mm_406d462820.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,16 Courtship Dance 2000x2000x2000 mm,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/16_Courtship_Dance_.br.2000x2000x2000_mm_406d462921.jpg,http://agathesorel.co.uk/sculptures_installations/16_Courtship_Dance_.br.2000x2000x2000_mm_406d462921.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,17 The Lure of Lost Cultures 2200x1240x700 mm,,1982,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/17_The_Lure_of_Lost_Cultures_1982_.br.2200x1240x700_mm_406d462b22.jpg,http://agathesorel.co.uk/sculptures_installations/17_The_Lure_of_Lost_Cultures_1982_.br.2200x1240x700_mm_406d462b22.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,18 Oyster 2200x1240x700 mm,,1983,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/18_Oyster_1983_.br.2200x1240x700_mm_406d462c23.jpg,http://agathesorel.co.uk/sculptures_installations/18_Oyster_1983_.br.2200x1240x700_mm_406d462c23.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,19 Flywheel 990x870x1130 mm,,1985,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/19_Flywheel_1985_.br.990x870x1130_mm_406d462e24.jpg,http://agathesorel.co.uk/sculptures_installations/19_Flywheel_1985_.br.990x870x1130_mm_406d462e24.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,20 Amazon 1000x600x540 mm,,1985,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/20_Amazon_1985_.br.1000x600x540_mm_406d463025.jpg,http://agathesorel.co.uk/sculptures_installations/20_Amazon_1985_.br.1000x600x540_mm_406d463025.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,21 TAO 1000x600x580 mm,,1965,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/21_TAO_1965_.br.1000x600x580_mm_406d463126.jpg,http://agathesorel.co.uk/sculptures_installations/21_TAO_1965_.br.1000x600x580_mm_406d463126.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,22 Macho the Cock 1180x1230x1140 mm,,1985,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/22_Macho_the_Cock_1985_.br.1180x1230x1140_mm_406d463a27.jpg,http://agathesorel.co.uk/sculptures_installations/22_Macho_the_Cock_1985_.br.1180x1230x1140_mm_406d463a27.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,23 Cockrel (detail),,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/23_Cockrel_(detail)_406d463b28.jpg,http://agathesorel.co.uk/sculptures_installations/23_Cockrel_(detail)_406d463b28.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,24 Macho the Cock (detail),,1985,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/24_Macho_the_Cock_(detail)_1985_406d463d29.jpg,http://agathesorel.co.uk/sculptures_installations/24_Macho_the_Cock_(detail)_1985_406d463d29.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,25 Embrace 1080x780x300 mm,,1989,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/25_Embrace_1989_.br.1080x780x300_mm_406d463e30.jpg,http://agathesorel.co.uk/sculptures_installations/25_Embrace_1989_.br.1080x780x300_mm_406d463e30.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,26 Hovercube1989 700x780x300 mm,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/26_Hovercube1989_.br.700x780x300_mm_406d464031.jpg,http://agathesorel.co.uk/sculptures_installations/26_Hovercube1989_.br.700x780x300_mm_406d464031.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,27 Venus Flytrap,,1990,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/27_Venus_Flytrap_1990_406d464232.jpg,http://agathesorel.co.uk/sculptures_installations/27_Venus_Flytrap_1990_406d464232.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,28 Woman in Waves 950x600x560 mm,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/28_Woman_in_Waves_.br.950x600x560_mm_406d464333.jpg,http://agathesorel.co.uk/sculptures_installations/28_Woman_in_Waves_.br.950x600x560_mm_406d464333.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,29 Icebergs 300x360x170 mm,,2000,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/29_Icebergs_2000_.br.300x360x170_mm_406d464734.jpg,http://agathesorel.co.uk/sculptures_installations/29_Icebergs_2000_.br.300x360x170_mm_406d464734.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,30 Swansong 1850x640x550 mm,,1989,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/30_Swansong_1989_.br.1850x640x550_mm_406d464835.jpg,http://agathesorel.co.uk/sculptures_installations/30_Swansong_1989_.br.1850x640x550_mm_406d464835.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,32 Titania,,1990,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/32_Titania_D_1990_406d464936.jpg,http://agathesorel.co.uk/sculptures_installations/32_Titania_D_1990_406d464936.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,33 Titania D,,1990,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/33_Titania_D_1990_406d464b37.jpg,http://agathesorel.co.uk/sculptures_installations/33_Titania_D_1990_406d464b37.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,34 Ego the Goat,1300 x 1070 mm,1987,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/34_Ego_the_Goat_1987_.br.1300x1070_mm_406d464e38.jpg,http://agathesorel.co.uk/sculptures_installations/34_Ego_the_Goat_1987_.br.1300x1070_mm_406d464e38.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,35 King & Queen 450x450x290 mm,,2000,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/35_King_&_Queen__2000_.br.450x450x290_mm_406d465039.jpg,http://agathesorel.co.uk/sculptures_installations/35_King_&_Queen__2000_.br.450x450x290_mm_406d465039.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,36 Moon over Water 890x1100x640 mm,,2002,,Sculpture,"Bankside Gallery, London / Galerie La Hune, Paris (2002)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/36_Moon_over_Water_2002_.br.890x1100x640_mm_406d465440.jpg,http://agathesorel.co.uk/sculptures_installations/36_Moon_over_Water_2002_.br.890x1100x640_mm_406d465440.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,37 Grotto for Torus 1430x1350x1350 mm,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/37_Grotto_for_Torus_.br.1430x1350x1350_mm_406d465941.jpg,http://agathesorel.co.uk/sculptures_installations/37_Grotto_for_Torus_.br.1430x1350x1350_mm_406d465941.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,38 Fish 1920x880x480 mm,,2000,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/38_Fish_2000_.br.1920x880x480_mm_406d466242.jpg,http://agathesorel.co.uk/sculptures_installations/38_Fish_2000_.br.1920x880x480_mm_406d466242.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,40 Prismatic Shapes 420x230x480 mm,,2002,,Sculpture,"Bankside Gallery, London / Galerie La Hune, Paris (2002)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/40_Prismatic_Space_2002_.br.420x230x480_mm_406d466e44.jpg,http://agathesorel.co.uk/sculptures_installations/40_Prismatic_Space_2002_.br.420x230x480_mm_406d466e44.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,41 SPA 1640x700x700mm,,2003,,Sculpture,"Bankside Gallery, London (2003)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/41_SPA_2003_.br.1640x700x700mm_406d466f45.jpg,http://agathesorel.co.uk/sculptures_installations/41_SPA_2003_.br.1640x700x700mm_406d466f45.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,42 SPA (detail),,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/42_SPA_(detail)_406d467146.jpg,http://agathesorel.co.uk/sculptures_installations/42_SPA_(detail)_406d467146.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,43 INST. Stuttgart Geiger,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/43_INST._Stuttgart_Geiger_406d467347.jpg,http://agathesorel.co.uk/sculptures_installations/43_INST._Stuttgart_Geiger_406d467347.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,44 AS. With Frink,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/44_AS._With_Frink_406d467548.jpg,http://agathesorel.co.uk/sculptures_installations/44_AS._With_Frink_406d467548.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,45 Geiger Flywheel,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/45_Geiger_Flywheel_406d467749.jpg,http://agathesorel.co.uk/sculptures_installations/45_Geiger_Flywheel_406d467749.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,46 Geiger- Stuttgart - Titania,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/46_Geiger-_Stuttgart_-_Titania_406d467850.jpg,http://agathesorel.co.uk/sculptures_installations/46_Geiger-_Stuttgart_-_Titania_406d467850.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,47 Mailar galleriet - Lost Cultures,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/47_Mailar_galleriet_-_Lost_Cultures_406d467a51.jpg,http://agathesorel.co.uk/sculptures_installations/47_Mailar_galleriet_-_Lost_Cultures_406d467a51.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,48 Mailar galleriet,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/48_Mailar_galleriet_406d467c52.jpg,http://agathesorel.co.uk/sculptures_installations/48_Mailar_galleriet_406d467c52.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,49 Samurai (Stockholm),,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/49_Samurai_(Stockholm)_406d467d53.jpg,http://agathesorel.co.uk/sculptures_installations/49_Samurai_(Stockholm)_406d467d53.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,50 Titania (Stockholm),,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/50_Titania_(Stockholm)_406d467f54.jpg,http://agathesorel.co.uk/sculptures_installations/50_Titania_(Stockholm)_406d467f54.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,51 AS. Paul Kovesdy Gal NY,,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/51_AS._Paul_Kovesdy_Gal_NY_406d468655.jpg,http://agathesorel.co.uk/sculptures_installations/51_AS._Paul_Kovesdy_Gal_NY_406d468655.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,1963-2006,,52 Ego The Goat (Stockholm),,1963,,Sculpture,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/52_Ego_The_Goat_(Stockholm)_406d468856.jpg,http://agathesorel.co.uk/sculptures_installations/52_Ego_The_Goat_(Stockholm)_406d468856.jpg,http://agathesorel.co.uk/sculptures_installations/_sculpture_1963-2006.htm
Sculptures & Installations,Bradford museum cartwright hall in 2012,,Untitled,,2012,,Sculpture,"Cartwright Hall, Bradford Museum (Solo Exhibition, 2012); Bradford Museum Cartwright Hall (Solo Exhibition, 2012)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/IMG_3232.jpg,http://agathesorel.co.uk/sculptures_installations/bradford-2012/IMG_3232.jpg,http://agathesorel.co.uk/sculptures_installations/_Bradford_Museum_Cartwright_Hall_in_2012.htm
Sculptures & Installations,Bradford museum cartwright hall in 2012,,Untitled,,2012,,Sculpture,"Cartwright Hall, Bradford Museum (Solo Exhibition, 2012); Bradford Museum Cartwright Hall (Solo Exhibition, 2012)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/IMG_3233.jpg,http://agathesorel.co.uk/sculptures_installations/bradford-2012/IMG_3233.jpg,http://agathesorel.co.uk/sculptures_installations/_Bradford_Museum_Cartwright_Hall_in_2012.htm
Sculptures & Installations,Bradford museum cartwright hall in 2012,,Untitled,,2012,,Sculpture,"Cartwright Hall, Bradford Museum (Solo Exhibition, 2012); Bradford Museum Cartwright Hall (Solo Exhibition, 2012)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/IMG_3236.jpg,http://agathesorel.co.uk/sculptures_installations/bradford-2012/IMG_3236.jpg,http://agathesorel.co.uk/sculptures_installations/_Bradford_Museum_Cartwright_Hall_in_2012.htm
Sculptures & Installations,Bradford museum cartwright hall in 2012,,Untitled,,2012,,Sculpture,"Cartwright Hall, Bradford Museum (Solo Exhibition, 2012); Bradford Museum Cartwright Hall (Solo Exhibition, 2012)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/IMG_3241.jpg,http://agathesorel.co.uk/sculptures_installations/bradford-2012/IMG_3241.jpg,http://agathesorel.co.uk/sculptures_installations/_Bradford_Museum_Cartwright_Hall_in_2012.htm
Sculptures & Installations,Bradford museum cartwright hall in 2012,,Untitled,,2012,,Sculpture,"Cartwright Hall, Bradford Museum (Solo Exhibition, 2012); Bradford Museum Cartwright Hall (Solo Exhibition, 2012)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/IMG_3247.jpg,http://agathesorel.co.uk/sculptures_installations/bradford-2012/IMG_3247.jpg,http://agathesorel.co.uk/sculptures_installations/_Bradford_Museum_Cartwright_Hall_in_2012.htm
Sculptures & Installations,Bradford museum cartwright hall in 2012,,Untitled,,2012,,Sculpture,"Cartwright Hall, Bradford Museum (Solo Exhibition, 2012); Bradford Museum Cartwright Hall (Solo Exhibition, 2012)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/IMG_3251.jpg,http://agathesorel.co.uk/sculptures_installations/bradford-2012/IMG_3251.jpg,http://agathesorel.co.uk/sculptures_installations/_Bradford_Museum_Cartwright_Hall_in_2012.htm
Sculptures & Installations,Bradford museum cartwright hall in 2012,,Untitled,,2012,,Sculpture,"Cartwright Hall, Bradford Museum (Solo Exhibition, 2012); Bradford Museum Cartwright Hall (Solo Exhibition, 2012)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/IMG_3252.jpg,http://agathesorel.co.uk/sculptures_installations/bradford-2012/IMG_3252.jpg,http://agathesorel.co.uk/sculptures_installations/_Bradford_Museum_Cartwright_Hall_in_2012.htm
Sculptures & Installations,Bradford museum cartwright hall in 2012,,Untitled,,2012,,Sculpture,"Cartwright Hall, Bradford Museum (Solo Exhibition, 2012); Bradford Museum Cartwright Hall (Solo Exhibition, 2012)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/IMG_3253.jpg,http://agathesorel.co.uk/sculptures_installations/bradford-2012/IMG_3253.jpg,http://agathesorel.co.uk/sculptures_installations/_Bradford_Museum_Cartwright_Hall_in_2012.htm
